student_id,first_name,last_name,date_of_birth,nationality,domicile,programme_code,programme_name,enrolment_status,fee_status,enrolment_date,expected_end_date
SRS11747,Tariq,Shaw,2006-11-05,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-22,2029-06-30
SRS11748,Marcus,Rahman,1995-04-11,GBR,Northern Ireland,BSC_NURS,BSc Nursing,Active,Home,2023-09-20,2026-06-30
SRS11749,Georgia,Sharma,1999-08-11,NGA,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2022-09-29,2025-06-30
SRS11750,Jack,Wilson,2001-02-12,GBR,Wales,BSC_BUS,BSc Business Management,Withdrawn,Home,2022-09-20,2026-06-30
SRS11751,Yasmin,Esposito,2002-03-04,GBR,Northern Ireland,BSC_BUS,BSc Business Management,Active,Home,2023-09-20,2027-06-30
SRS11752,Zac,Park,2002-07-31,CHN,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2022-09-25,2025-06-30
SRS11753,Marcus,Chan,1994-08-17,GBR,England,BSC_COMPSCI,BSc Computer Science,Suspended,Home,2024-09-24,2027-06-30
SRS11754,Roisin,Doherty,2002-04-15,,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2022-09-21,2026-06-30
SRS11755,Nathan,Omar,2005-12-07,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-22,2027-06-30
SRS11756,Benjamin,Kumar,2000-12-20,IND,Overseas,BA_HIST,BA History,Active,Overseas,2025-09-28,2028-06-30
SRS11757,Felix,Wong,1994-05-21,GBR,England,BA_HIST,BA History,Active,Home,2022-09-23,2025-06-30
SRS11758,Jude,Ferrari,1998-11-22,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-21,2026-06-30
SRS11759,Joseph,Brooks,2002-08-14,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-27,2025-06-30
SRS11760,Amelia,Graham,2004-03-29,GBR,England,BA_HIST,BA History,Active,Home,2025-09-26,2028-06-30
SRS11761,Natalie,Edwards,1994-04-27,GBR,England,BA_HIST,BA History,Suspended,Home,2025-09-21,2029-06-30
SRS11762,Rohan,Martin,1993-04-05,GBR,England,BA_HIST,BA History,Active,Home,2022-09-15,2026-06-30
SRS11763,Yasmin,Kaur,1995-05-25,PAK,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2022-09-22,2025-06-30
SRS11764,Naomi,Ndiaye,2001-12-06,GBR,Scotland,BA_ENG,BA English Literature,Active,Home,2025-09-25,2029-06-30
SRS11765,Chloe,Roberts,1990-05-20,GBR,Scotland,BA_ENG,BA English Literature,Active,Home,2024-09-28,2027-06-30
SRS11766,James,McCarthy,1990-09-24,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2025-09-27,2028-06-30
SRS11767,Patrick,Ferrari,1995-10-16,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-22,2026-06-30
SRS11768,Connor,Hassan,2005-08-02,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-20,2028-06-30
SRS11769,Freya,Taylor,1995-04-13,GBR,England,BSC_COMPSCI,BSc Computer Science,Withdrawn,Home,2023-09-22,2026-06-30
SRS11770,Seren,Hughes,1999-03-23,GBR,England,BA_HIST,BA History,Active,Home,2023-09-23,2027-06-30
SRS11771,Liam,Toure,1995-09-23,GBR,England,BA_HIST,BA History,Active,Home,2024-09-22,2027-06-30
SRS11772,Hassan,Okafor,1999-11-06,IND,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2022-09-23,2026-06-30
SRS11773,Amelia,Ho,1998-03-02,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-17,2028-06-30
SRS11774,Molly,Morgan,2001-08-21,MYS,Overseas,BA_ENG,BA English Literature,Active,Overseas,2024-09-20,2027-06-30
SRS11775,George,Jackson,1996-12-24,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-19,2029-06-30
SRS11776,Phoebe,Ndiaye,1999-04-09,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-26,2025-06-30
SRS11777,Claudia,Turner,1999-06-12,DEU,Overseas,BA_HIST,BA History,Active,Overseas,2022-09-21,2025-06-30
SRS11778,Megan,Kim,2007-12-08,GBR,Northern Ireland,MBA,MBA Business Administration,Active,Home,2024-09-24,2027-06-30
SRS11779,Isabella,Patel,1996-02-19,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-24,2026-06-30
SRS11780,Bethany,Hassan,2001-08-08,GBR,England,BA_HIST,BA History,Active,Home,2022-09-28,2025-06-30
SRS11781,Phoebe,Mahmood,1999-08-30,GBR,Scotland,MBA,MBA Business Administration,Active,Home,2022-09-17,2026-06-30
SRS11782,Poppy,Bianchi,2006-07-22,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-19,2026-06-30
SRS11783,Jack,Diop,2000-10-03,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-19,2027-06-30
SRS11784,Ibrahim,White,2005-12-18,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2024-09-28,2028-06-30
SRS11785,Pippa,Gupta,1995-12-18,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-27,2026-06-30
SRS11786,Isobel,Greco,1992-03-15,GBR,Northern Ireland,BSC_PSYCH,BSc Psychology,Withdrawn,Home,2023-09-22,2026-06-30
SRS11787,Georgia,Patel,1998-10-24,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-27,2026-06-30
SRS11788,Ibrahim,Turner,1995-03-07,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-19,2029-06-30
SRS11789,Niall,Wilson,2001-01-06,CHN,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2024-09-17,2027-06-30
SRS11790,Sophie,Ferrari,2007-03-14,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-29,2026-06-30
SRS11791,George,Hall,1991-12-25,,England,BA_HIST,BA History,Active,Home,2025-09-19,2028-06-30
SRS11792,Seren,Hall,1992-12-03,IND,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2025-09-27,2028-06-30
SRS11793,Ava,Hansen,1990-11-13,ITA,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2022-09-26,2025-06-30
SRS11794,Layla,Jackson,1998-12-24,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2024-09-26,2028-06-30
SRS11795,Georgia,Kim,1995-02-11,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-24,2025-06-30
SRS11796,Alice,Robinson,1992-05-15,CHN,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2023-09-18,2026-06-30
SRS11797,Sophia,Robinson,2000-04-04,,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2022-09-21,2026-06-30
SRS11798,Erin,Costa,1997-06-20,GBR,Northern Ireland,BSC_COMPSCI,BSc Computer Science,Active,Home,2024-09-24,2027-06-30
SRS11799,Edward,Roberts,1997-09-28,GBR,Wales,BSC_NURS,BSc Nursing,Active,Home,2025-09-23,2028-06-30
SRS11800,Poppy,Toure,1993-10-13,GBR,England,BA_ENG,BA English Literature,Withdrawn,Home,2023-09-16,2027-06-30
SRS11801,Rohan,Kumar,2002-11-25,CHN,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2025-09-24,2028-06-30
SRS11802,Poppy,Toure,1999-12-03,,England,BSC_MATHS,BSc Mathematics,Active,Home,2023-09-16,2027-06-30
SRS11803,Priya,Reid,2000-10-13,GBR,Scotland,BA_HIST,BA History,Active,Home,2025-09-27,2028-06-30
SRS11804,Oscar,Petersen,1998-12-18,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-19,2026-06-30
SRS11805,Niall,Mohamed,1990-11-02,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-15,2029-06-30
SRS11806,Phoebe,Lee,1992-09-25,ITA,Overseas,MBA,MBA Business Administration,Active,Overseas,2022-09-20,2025-06-30
SRS11807,Benjamin,Begum,1995-11-02,GBR,England,BSC_BUS,BSc Business Management,Withdrawn,Home,2023-09-27,2026-06-30
SRS11808,Isla,Byrne,1998-01-14,,Wales,BA_HIST,BA History,Active,Home,2024-09-17,2028-06-30
SRS11809,Fatima,Thompson,2001-07-07,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-28,2025-06-30
SRS11810,Callum,Lee,1996-10-09,,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2023-09-24,2026-06-30
SRS11811,Matthew,Robinson,1990-02-09,,England,BA_ENG,BA English Literature,Active,Home,2024-09-19,2028-06-30
SRS11812,Joel,Begum,2001-07-03,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-26,2026-06-30
SRS11813,Aiden,Clarke,1992-04-27,GBR,England,BA_HIST,BA History,Active,Home,2023-09-15,2027-06-30
SRS11814,Amelia,Wilson,1992-06-27,GBR,Northern Ireland,BA_HIST,BA History,Active,Home,2023-09-16,2026-06-30
SRS11815,Finn,Conti,2006-10-22,NGA,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2025-09-25,2028-06-30
SRS11816,Ellis,Cox,2007-05-31,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-18,2029-06-30
SRS11817,Jacob,Martin,1996-01-16,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2023-09-30,2027-06-30
SRS11818,Alfie,Flynn,1995-09-05,IRN,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2024-09-21,2028-06-30
SRS11819,Benjamin,Mohamed,2007-12-05,GBR,Scotland,BSC_MATHS,BSc Mathematics,Active,Home,2023-09-24,2026-06-30
SRS11820,Nadia,Yip,1991-10-14,IRN,Overseas,MBA,MBA Business Administration,Active,Overseas,2022-09-15,2025-06-30
SRS11821,Jessica,Reid,1998-04-18,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-21,2026-06-30
SRS11822,Theo,Wood,1999-11-09,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2025-09-16,2029-06-30
SRS11823,Muhammad,Richardson,1993-12-31,GBR,Wales,BSC_MATHS,BSc Mathematics,Active,Home,2024-09-24,2028-06-30
SRS11824,Georgia,Ward,2002-03-15,GBR,England,BA_ENG,BA English Literature,Active,Home,2025-09-23,2029-06-30
SRS11825,Rohan,Diop,1992-07-12,,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-18,2026-06-30
SRS11826,Isabella,Murphy,2005-11-07,GBR,Northern Ireland,BSC_BUS,BSc Business Management,Active,Home,2024-09-20,2027-06-30
SRS11827,Phoebe,Mahmood,1996-12-27,GBR,England,BA_ENG,BA English Literature,Active,Home,2024-09-23,2028-06-30
SRS11828,Alexander,Ryan,2005-12-15,,England,BSC_COMPSCI,BSc Computer Science,Withdrawn,Home,2023-09-29,2027-06-30
SRS11829,Nadia,Murphy,1994-10-21,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-15,2026-06-30
SRS11830,Rory,Chen,2005-10-08,,Northern Ireland,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-25,2027-06-30
SRS11831,Joseph,Brown,1998-07-04,IND,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2025-09-27,2029-06-30
SRS11832,Olivia,Reid,1991-07-15,GBR,England,BA_HIST,BA History,Active,Home,2023-09-20,2026-06-30
SRS11833,Rosa,Hall,1991-08-19,PAK,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2025-09-20,2028-06-30
SRS11834,Reuben,Robinson,1999-04-16,CHN,Overseas,BSC_MATHS,BSc Mathematics,Withdrawn,Overseas,2024-09-24,2027-06-30
SRS11835,Nadia,Toure,2002-02-02,GBR,England,MSC_DATA,MSc Data Science,Suspended,Home,2025-09-15,2029-06-30
SRS11836,Edward,Begum,1998-07-20,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-19,2029-06-30
SRS11837,Zara,O'Sullivan,1992-08-26,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-30,2025-06-30
SRS11838,Verity,Jones,1992-04-15,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Withdrawn,Home,2025-09-26,2028-06-30
SRS11839,Thomas,Patel,1996-11-19,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-26,2026-06-30
SRS11840,Zac,O'Sullivan,1998-09-03,ITA,Overseas,MENG_CIVIL,MEng Civil Engineering,Withdrawn,Overseas,2023-09-16,2027-06-30
SRS11841,Thomas,Bah,1990-09-12,GBR,England,BA_HIST,BA History,Active,Home,2024-09-23,2028-06-30
SRS11842,Evie,Owusu,1994-06-13,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-17,2026-06-30
SRS11843,Thomas,Hall,1998-05-31,GBR,England,BSC_PSYCH,BSc Psychology,Suspended,Home,2025-09-24,2029-06-30
SRS11844,Samuel,Turner,1991-09-16,CHN,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2022-09-27,2025-06-30
SRS11845,Lily,Taylor,1992-01-02,ZWE,Overseas,BA_HIST,BA History,Active,Overseas,2023-09-26,2026-06-30
SRS11846,Zoe,Yusuf,2001-08-01,,England,MBA,MBA Business Administration,Active,Home,2022-09-30,2025-06-30
SRS11847,Callum,Turner,2003-08-18,GBR,England,MSC_DATA,MSc Data Science,Suspended,Home,2022-09-16,2026-06-30
SRS11848,Harry,Bianchi,1993-09-25,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-24,2029-06-30
SRS11849,Matthew,Rahman,1998-12-19,GBR,England,BA_ENG,BA English Literature,Suspended,Home,2022-09-29,2026-06-30
SRS11850,Oliver,Walsh,2006-10-15,GBR,Wales,BA_HIST,BA History,Active,Home,2023-09-22,2026-06-30
SRS11851,Laura,Osei,2006-10-14,GBR,England,MSC_DATA,MSc Data Science,Deferred,Home,2025-09-21,2029-06-30
SRS11852,Seren,Murphy,1990-07-01,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-18,2028-06-30
SRS11853,Kai,Jones,2007-07-22,GBR,Wales,BA_HIST,BA History,Active,Home,2022-09-15,2025-06-30
SRS11854,Muhammad,Walker,1997-06-19,CHN,Overseas,MBA,MBA Business Administration,Active,Overseas,2023-09-21,2026-06-30
SRS11855,Dylan,Mohamed,1997-08-31,GBR,Wales,BA_HIST,BA History,Active,Home,2022-09-28,2026-06-30
SRS11856,Rosa,Ward,1997-08-15,GBR,England,BSC_PSYCH,BSc Psychology,Suspended,Home,2023-09-25,2026-06-30
SRS11857,Benjamin,Turner,2005-11-28,CHN,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2022-09-23,2025-06-30
SRS11858,Ethan,Berg,2004-02-22,GBR,Northern Ireland,BSC_BUS,BSc Business Management,Active,Home,2025-09-22,2029-06-30
SRS11859,Rosa,Hussain,1996-01-18,ITA,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2025-09-27,2028-06-30
SRS11860,Mia,Ward,1998-07-03,GBR,Scotland,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-22,2029-06-30
SRS11861,Felix,Wong,1997-11-12,USA,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2022-09-16,2025-06-30
SRS11862,Elliot,Toure,1995-10-17,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-18,2026-06-30
SRS11863,Georgia,Roberts,1993-12-08,GBR,Wales,BA_HIST,BA History,Active,Home,2022-09-30,2026-06-30
SRS11864,Reuben,Wilson,2006-08-19,IND,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2023-09-20,2026-06-30
SRS11865,Joshua,Begum,1998-12-07,GBR,Wales,BA_HIST,BA History,Active,Home,2022-09-26,2025-06-30
SRS11866,Priya,Yip,2001-03-26,ZWE,Overseas,MENG_CIVIL,MEng Civil Engineering,Withdrawn,Overseas,2022-09-23,2026-06-30
SRS11867,Siobhan,Taylor,1995-07-15,GBR,Wales,BSC_PSYCH,BSc Psychology,Withdrawn,Home,2022-09-30,2026-06-30
SRS11868,Sarah,Abdi,1998-07-09,GBR,England,BA_HIST,BA History,Active,Home,2023-09-23,2027-06-30
SRS11869,Benjamin,Roberts,2001-05-12,GBR,England,BA_ENG,BA English Literature,Deferred,Home,2025-09-16,2028-06-30
SRS11870,Molly,Sharma,2006-11-22,GBR,Wales,MBA,MBA Business Administration,Active,Home,2025-09-17,2029-06-30
SRS11871,Natalie,Kumar,1995-09-24,GBR,Northern Ireland,BA_HIST,BA History,Active,Home,2025-09-30,2028-06-30
SRS11872,Joseph,Mohamed,2007-06-21,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-24,2028-06-30
SRS11873,Toby,Mohamed,1995-03-12,GBR,Scotland,BSC_MATHS,BSc Mathematics,Active,Home,2024-09-15,2028-06-30
SRS11874,Abigail,Costa,2001-03-18,,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2025-09-26,2029-06-30
SRS11875,Clara,Williams,2000-02-21,GBR,England,BA_ENG,BA English Literature,Active,Home,2025-09-28,2028-06-30
SRS11876,Sebastian,Farah,1992-01-04,GBR,England,BA_ENG,BA English Literature,Withdrawn,Home,2022-09-24,2026-06-30
SRS11877,Thomas,Ali,1995-12-27,GBR,Scotland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-30,2029-06-30
SRS11878,Isobel,Owusu,1990-08-12,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-16,2025-06-30
SRS11879,Leila,Johnson,1994-06-14,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2022-09-21,2025-06-30
SRS11880,Joel,Mahmood,1996-07-04,,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-29,2028-06-30
SRS11881,Nadia,Warsame,2007-12-05,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-17,2029-06-30
SRS11882,Aiden,Ahmed,2005-03-06,GBR,Scotland,MSC_DATA,MSc Data Science,Active,Home,2022-09-22,2026-06-30
SRS11883,Madeleine,Sharma,1996-02-12,CHN,Overseas,BA_HIST,BA History,Active,Overseas,2023-09-17,2026-06-30
SRS11884,Matthew,Mohamed,2004-03-04,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-30,2025-06-30
SRS11885,George,Conti,2005-05-21,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2022-09-25,2025-06-30
SRS11886,Aoife,Davies,1997-01-22,GBR,Scotland,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-27,2027-06-30
SRS11887,Layla,Mohamed,1996-04-19,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2025-09-27,2029-06-30
SRS11888,Rhys,Brooks,1997-07-31,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-23,2025-06-30
SRS11889,Rebecca,Lindqvist,2002-09-16,GBR,England,MSC_DATA,MSc Data Science,Deferred,Home,2025-09-29,2028-06-30
SRS11890,Anna,Jones,1997-12-11,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-19,2026-06-30
SRS11891,Nadia,Brown,2005-02-17,GBR,Scotland,BSC_BUS,BSc Business Management,Active,Home,2025-09-23,2028-06-30
SRS11892,Elliot,Cox,1999-03-15,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-22,2026-06-30
SRS11893,Rebecca,O'Sullivan,2007-09-03,,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-26,2026-06-30
SRS11894,Zara,Khan,1999-07-06,,Overseas,BA_HIST,BA History,Withdrawn,Overseas,2023-09-26,2027-06-30
SRS11895,Hassan,Patel,1990-08-23,GBR,Scotland,BSC_BUS,BSc Business Management,Active,Home,2024-09-16,2027-06-30
SRS11896,Molly,Turner,1990-03-14,GBR,England,BSC_COMPSCI,BSc Computer Science,Withdrawn,Home,2022-09-26,2025-06-30
SRS11897,Lily,Rahman,1995-03-07,GBR,England,BA_HIST,BA History,Active,Home,2024-09-25,2027-06-30
SRS11898,Bilal,Toure,1990-02-26,,Northern Ireland,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-15,2027-06-30
SRS11899,Ryan,Gupta,1991-12-08,,Scotland,BA_ENG,BA English Literature,Active,Home,2024-09-19,2028-06-30
SRS11900,Abigail,Turner,1992-01-30,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-24,2025-06-30
SRS11901,Laura,Edwards,2003-06-25,,England,BSC_BUS,BSc Business Management,Withdrawn,Home,2023-09-17,2026-06-30
SRS11902,Zac,Farah,1999-04-12,,England,BA_HIST,BA History,Active,Home,2025-09-28,2029-06-30
SRS11903,Sebastian,Cooper,2004-06-07,,Overseas,MENG_CIVIL,MEng Civil Engineering,Deferred,Overseas,2024-09-18,2028-06-30
SRS11904,Emily,Campbell,1993-02-01,CHN,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2024-09-15,2028-06-30
SRS11905,Evie,Ryan,1993-05-31,GBR,Wales,BSC_MATHS,BSc Mathematics,Suspended,Home,2023-09-27,2027-06-30
SRS11906,Leah,Singh,2001-02-19,GBR,Northern Ireland,MBA,MBA Business Administration,Active,Home,2024-09-16,2028-06-30
SRS11907,Samuel,Bah,2007-05-24,GBR,England,BA_HIST,BA History,Active,Home,2023-09-17,2026-06-30
SRS11908,Harriet,Wood,1993-05-12,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2025-09-30,2028-06-30
SRS11909,Joshua,Hassan,1994-12-12,,Overseas,BSC_BUS,BSc Business Management,Withdrawn,Overseas,2023-09-21,2026-06-30
SRS11910,Zac,Owusu,2001-09-21,GBR,England,BA_HIST,BA History,Withdrawn,Home,2023-09-27,2026-06-30
SRS11911,Cameron,Shah,1998-06-11,GBR,Northern Ireland,BSC_BUS,BSc Business Management,Active,Home,2023-09-18,2026-06-30
SRS11912,Seren,Martin,2007-12-10,GBR,Wales,BSC_NURS,BSc Nursing,Active,Home,2022-09-15,2025-06-30
SRS11913,Niamh,Walsh,2003-03-03,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-25,2026-06-30
SRS11914,Emily,Cooper,2000-07-30,GBR,England,BA_HIST,BA History,Active,Home,2024-09-30,2028-06-30
SRS11915,Cameron,Okafor,1995-12-28,GBR,Wales,BA_HIST,BA History,Deferred,Home,2023-09-18,2027-06-30
SRS11916,Sophie,Shah,2005-05-29,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-26,2028-06-30
SRS11917,Leon,Kaur,1992-10-26,,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2022-09-25,2025-06-30
SRS11918,Oliver,Hughes,2005-06-27,GBR,Wales,MBA,MBA Business Administration,Active,Home,2023-09-18,2027-06-30
SRS11919,Daniel,Farah,1992-03-21,,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-28,2027-06-30
SRS11920,Ellis,O'Brien,2004-08-13,,Scotland,BSC_BUS,BSc Business Management,Withdrawn,Home,2023-09-21,2026-06-30
SRS11921,Ibrahim,Smith,2006-04-20,GBR,Scotland,MSC_DATA,MSc Data Science,Active,Home,2022-09-17,2025-06-30
SRS11922,Connor,Yip,2007-03-07,IND,Overseas,MBA,MBA Business Administration,Active,Overseas,2025-09-19,2029-06-30
SRS11923,Zara,Singh,1999-12-25,NGA,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-15,2029-06-30
SRS11924,Oscar,Walsh,2006-09-06,GBR,Wales,MSC_DATA,MSc Data Science,Active,Home,2025-09-28,2028-06-30
SRS11925,Zoe,Brown,1994-08-29,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-19,2025-06-30
SRS11926,Leon,Esposito,1998-10-05,ZWE,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2024-09-19,2028-06-30
SRS11927,Rosa,Hussain,2007-11-23,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-24,2026-06-30
SRS11928,Hannah,Fontana,2001-11-23,IND,Overseas,BA_HIST,BA History,Active,Overseas,2024-09-17,2027-06-30
SRS11929,Verity,Warsame,1995-03-14,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-27,2027-06-30
SRS11930,Maya,Shaw,2002-01-01,GBR,England,BA_HIST,BA History,Active,Home,2023-09-16,2026-06-30
SRS11931,Samuel,Morgan,1998-03-31,IRN,Overseas,MBA,MBA Business Administration,Active,Overseas,2025-09-19,2028-06-30
SRS11932,Harry,Wilson,2004-10-05,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-24,2028-06-30
SRS11933,Rohan,Martin,2007-08-19,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-16,2028-06-30
SRS11934,Kai,Omar,1991-03-30,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-20,2026-06-30
SRS11935,Anna,Graham,2003-01-11,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-28,2028-06-30
SRS11936,Cerys,Flynn,1997-04-15,GBR,England,BA_HIST,BA History,Active,Home,2023-09-22,2026-06-30
SRS11937,Harriet,Greco,2005-03-26,CHN,Overseas,BSC_PSYCH,BSc Psychology,Deferred,Overseas,2025-09-29,2028-06-30
SRS11938,Dylan,Flynn,2004-02-25,CHN,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2024-09-16,2028-06-30
SRS11939,Bethany,Asante,2000-02-12,GBR,Northern Ireland,BSC_NURS,BSc Nursing,Active,Home,2025-09-26,2028-06-30
SRS11940,Jude,Murphy,1990-06-25,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-16,2029-06-30
SRS11941,Zara,Shaw,2007-09-20,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-20,2025-06-30
SRS11942,Claudia,Robinson,2003-02-18,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-25,2026-06-30
SRS11943,Cerys,Eriksson,1994-05-06,GBR,England,BSC_NURS,BSc Nursing,Withdrawn,Home,2025-09-15,2029-06-30
SRS11944,Ellie,Byrne,1995-10-20,,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-24,2026-06-30
SRS11945,Isabella,Singh,1990-08-29,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-26,2027-06-30
SRS11946,Luke,Esposito,2007-07-08,DEU,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2024-09-21,2027-06-30
SRS11947,Nadia,Byrne,2006-01-23,GBR,England,BSC_BUS,BSc Business Management,Deferred,Home,2024-09-18,2027-06-30
SRS11948,William,Singh,2003-07-24,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-27,2029-06-30
SRS11949,Ellis,White,2002-11-12,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-30,2025-06-30
SRS11950,Emre,Kumar,1991-11-28,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-27,2028-06-30
SRS11951,Theo,Eriksson,1999-02-12,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-22,2029-06-30
SRS11952,Finn,Martin,2005-04-26,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-18,2028-06-30
SRS11953,Jack,Costa,1998-02-02,GBR,England,BSC_MATHS,BSc Mathematics,Withdrawn,Home,2024-09-20,2028-06-30
