student_ref,first_name,last_name,date_of_birth,fee_status,tuition_fee_amount,bursary_flag,payment_status,enrolment_status,academic_year
FIN12976,Max,Costa,1991-10-27,O,24000,N,Outstanding,Enrolled,2025/26
FIN12977,Bilal,Eriksson,1994-03-06,O,24000,N,Paid,Enrolled,2025/26
FIN12978,Chloe,Costa,1993-12-24,H,9250,N,Paid,Enrolled,2025/26
FIN12979,Lucas,Roberts,1992-08-06,O,15000,N,Outstanding,Enrolled,2025/26
FIN12980,Adam,Yip,1997-08-01,H,9250,N,Paid,Inactive,2025/26
FIN12981,Isla,Hassan,1990-12-29,O,15000,Y,Paid,Inactive,2025/26
FIN12982,Alexander,Mahmood,2006-12-04,H,9250,N,Outstanding,Enrolled,2025/26
FIN12983,Leila,Lindqvist,1995-05-02,H,9250,N,Outstanding,Enrolled,2025/26
FIN12984,Cian,Ricci,2006-04-22,H,9250,Y,Outstanding,Deferred,2025/26
FIN12985,Layla,Shah,2002-11-20,H,9250,N,Partial,Enrolled,2025/26
FIN12986,Cian,Taylor,2005-04-07,H,9250,N,Partial,Enrolled,2025/26
FIN12987,Cian,Rahman,1999-02-01,O,24000,N,Paid,Enrolled,2025/26
FIN12988,Charlie,Hussain,2005-09-03,H,9250,N,Paid,Enrolled,2025/26
FIN12989,Ruth,Patel,1997-01-08,H,9250,N,Paid,Enrolled,2025/26
FIN12990,Joel,Turner,1997-11-16,H,9250,N,Paid,Inactive,2025/26
FIN12991,Niall,Diop,2002-05-13,H,9250,Y,Outstanding,Enrolled,2025/26
FIN12992,Kate,Wilson,2007-09-09,H,9250,N,Partial,Enrolled,2025/26
FIN12993,Naomi,Costa,1999-03-03,H,9250,N,Paid,Enrolled,2025/26
FIN12994,Matthew,Thomas,2005-12-05,H,9250,N,Paid,Suspended,2025/26
FIN12995,Jude,Mahmood,2001-04-11,H,9250,N,Paid,Enrolled,2025/26
FIN12996,Daniel,Costa,2005-12-12,H,9250,N,Paid,Inactive,2025/26
FIN12997,Oscar,Martin,2005-09-29,H,9250,N,Partial,Enrolled,2025/26
FIN12998,Eleanor,Ryan,1991-07-29,H,9250,N,Outstanding,Enrolled,2025/26
FIN12999,Adam,Jama,2004-04-27,H,9250,N,Paid,Enrolled,2025/26
FIN13000,Mason,Berg,2002-08-18,O,21000,N,Paid,Inactive,2025/26
FIN13001,Maya,Hussein,2004-04-30,H,9250,Y,Outstanding,Enrolled,2025/26
FIN13002,Emre,Omar,1990-12-30,H,9250,Y,Paid,Inactive,2025/26
FIN13003,Alexander,Jones,1990-12-14,H,9250,N,Paid,Enrolled,2025/26
FIN13004,Reuben,Park,2007-09-02,H,9250,N,Paid,Inactive,2025/26
FIN13005,Mia,Ahmed,1996-10-15,H,9250,N,Paid,Enrolled,2025/26
FIN13006,Cerys,Owusu,1992-10-01,H,9250,N,Paid,Enrolled,2025/26
FIN13007,Toby,O'Sullivan,1997-01-15,H,9250,N,Paid,Enrolled,2025/26
FIN13008,Hugo,O'Sullivan,2001-09-09,H,9250,N,Outstanding,Enrolled,2025/26
FIN13009,Leah,Hall,2003-07-05,H,9250,N,Paid,Enrolled,2025/26
FIN13010,Ellis,Mancini,1994-12-21,H,9250,Y,Paid,Enrolled,2025/26
FIN13011,Ibrahim,Diop,1994-10-27,H,9250,N,Paid,Enrolled,2025/26
FIN13012,Verity,Ng,1994-11-11,H,9250,N,Paid,Enrolled,2025/26
FIN13013,Aisha,Diop,1998-05-13,O,15000,Y,Partial,Enrolled,2025/26
FIN13014,Millie,Flynn,1992-12-09,H,9250,N,Paid,Enrolled,2025/26
FIN13015,Dominic,Johnson,2002-03-13,H,9250,N,Partial,Inactive,2025/26
FIN13016,James,Berg,1999-05-01,H,9250,N,Paid,Enrolled,2025/26
FIN13017,Freddie,Walsh,2006-01-11,O,24000,N,Paid,Enrolled,2025/26
FIN13018,Liam,Asante,2006-01-15,H,9250,N,Paid,Enrolled,2025/26
FIN13019,Rosa,Cheung,2004-11-02,O,24000,N,Paid,Enrolled,2025/26
FIN13020,Ryan,Jama,1998-12-30,H,9250,Y,Outstanding,Enrolled,2025/26
FIN13021,Alfie,Martin,1990-01-11,H,9250,N,Partial,Enrolled,2025/26
FIN13022,Poppy,Lee,1992-04-02,H,9250,Y,Outstanding,Enrolled,2025/26
FIN13023,Siobhan,Thompson,1995-01-05,H,9250,Y,Paid,Enrolled,2025/26
FIN13024,Joshua,O'Brien,2001-07-25,O,24000,N,Partial,Enrolled,2025/26
FIN13025,Jessica,Harris,1997-01-14,H,9250,N,Outstanding,Enrolled,2025/26
FIN13026,Claudia,Islam,1997-01-29,H,9250,N,Paid,Inactive,2025/26
FIN13027,Daniel,Eriksson,2006-10-21,H,9250,N,Paid,Enrolled,2025/26
FIN13028,Dylan,Shaw,1990-01-03,H,9250,N,Paid,Enrolled,2025/26
FIN13029,Max,Mohamed,2007-03-11,O,18000,N,Paid,Enrolled,2025/26
FIN13030,Daniel,Mancini,1990-08-01,H,9250,N,Paid,Enrolled,2025/26
FIN13031,Erin,Patel,1993-10-02,H,9250,N,Paid,Enrolled,2025/26
FIN13032,Megan,Mancini,2003-02-23,H,9250,N,Paid,Enrolled,2025/26
FIN13033,Benjamin,Mensah,1997-08-06,O,18000,N,Paid,Enrolled,2025/26
FIN13034,Dylan,Chen,2007-08-14,H,9250,N,Partial,Enrolled,2025/26
FIN13035,Nadia,Kumar,2000-10-22,H,9250,N,Paid,Inactive,2025/26
FIN13036,Freddie,Lewis,1994-05-01,H,9250,N,Partial,Enrolled,2025/26
FIN13037,Adam,Gupta,2007-09-19,O,18000,Y,Partial,Inactive,2025/26
FIN13038,Reuben,Esposito,2001-08-19,O,21000,N,Paid,Inactive,2025/26
FIN13039,Joshua,Farah,1990-04-05,H,9250,Y,Paid,Enrolled,2025/26
FIN13040,Cerys,Warsame,1992-05-17,H,9250,N,Partial,Enrolled,2025/26
FIN13041,Edward,Smith,1990-09-13,H,9250,N,Paid,Inactive,2025/26
FIN13042,Layla,Cheung,1991-07-16,H,9250,N,Paid,Enrolled,2025/26
FIN13043,Ryan,Begum,1994-02-19,H,9250,Y,Paid,Enrolled,2025/26
FIN13044,Rohan,Diallo,1996-08-07,H,9250,N,Partial,Inactive,2025/26
FIN13045,Jessica,Toure,1997-12-08,O,9250,N,Paid,Enrolled,2025/26
FIN13046,Reuben,Mitchell,2000-06-11,H,9250,N,Paid,Enrolled,2025/26
FIN13047,Aisha,Flynn,1992-02-15,H,9250,N,Paid,Inactive,2025/26
FIN13048,Oliver,Morgan,2002-02-26,H,9250,N,Partial,Enrolled,2025/26
FIN13049,Edward,Clarke,1992-01-29,H,9250,Y,Outstanding,Enrolled,2025/26
FIN13050,Aiden,Mahmood,1998-05-29,H,9250,N,Partial,Enrolled,2025/26
FIN13051,Patrick,McCarthy,2002-07-15,H,9250,N,Paid,Enrolled,2025/26
FIN13052,Cian,Cox,1991-03-25,H,9250,N,Paid,Inactive,2025/26
FIN13053,Sophie,Martin,1998-08-19,H,9250,N,Paid,Enrolled,2025/26
FIN13054,Harriet,Taylor,2006-10-08,H,9250,N,Paid,Enrolled,2025/26
FIN13055,Luke,Patel,2004-09-02,H,9250,Y,Paid,Enrolled,2025/26
FIN13056,Rohan,Romano,1992-01-13,O,24000,N,Outstanding,Inactive,2025/26
FIN13057,Ellie,Eriksson,2003-05-29,H,9250,N,Paid,Enrolled,2025/26
FIN13058,Charlotte,McCarthy,1996-08-15,H,9250,N,Outstanding,Enrolled,2025/26
FIN13059,Niall,Cheung,2003-08-18,H,9250,N,Partial,Inactive,2025/26
FIN13060,Kai,Lindqvist,2002-09-29,H,9250,N,Paid,Enrolled,2025/26
FIN13061,Layla,Svensson,2007-04-15,H,9250,N,Paid,Suspended,2025/26
FIN13062,Freddie,Hughes,2002-12-22,H,9250,N,Partial,Deferred,2025/26
FIN13063,Zara,Mohamed,1992-08-07,H,9250,N,Paid,Suspended,2025/26
FIN13064,Theo,Lewis,1994-04-03,H,9250,N,Outstanding,Enrolled,2025/26
FIN13065,Isabella,Berg,1998-12-31,O,18000,N,Paid,Enrolled,2025/26
FIN13066,Niamh,Mancini,2004-01-11,O,24000,N,Paid,Enrolled,2025/26
FIN13067,Liam,Hughes,2007-08-05,O,15000,N,Partial,Enrolled,2025/26
FIN13068,Evie,Shaw,2006-03-29,H,9250,N,Partial,Enrolled,2025/26
FIN13069,Zac,Howard,1998-05-20,H,9250,N,Partial,Inactive,2025/26
FIN13070,Emre,Lindqvist,1990-10-24,H,9250,N,Paid,Enrolled,2025/26
FIN13071,Matthew,Nielsen,1997-12-28,H,9250,N,Paid,Enrolled,2025/26
FIN13072,Omar,Doherty,1997-07-15,O,21000,N,Paid,Enrolled,2025/26
FIN13073,Jasmine,Holm,1992-09-16,H,9250,N,Partial,Enrolled,2025/26
FIN13074,Adam,Williams,2002-11-29,H,9250,N,Partial,Inactive,2025/26
FIN13075,Aiden,Wood,1992-02-17,H,9250,N,Partial,Enrolled,2025/26
FIN13076,William,Richardson,2005-01-25,H,9250,N,Partial,Enrolled,2025/26
FIN13077,Thomas,Stewart,2006-08-04,H,9250,N,Paid,Enrolled,2025/26
FIN13078,Yasmin,Conti,2003-04-21,H,9250,N,Partial,Enrolled,2025/26
FIN13079,Owen,Walsh,1994-12-29,H,9250,N,Outstanding,Enrolled,2025/26
FIN13080,Cara,Flynn,2002-12-05,H,9250,N,Paid,Enrolled,2025/26
FIN13081,Anna,Islam,1999-03-28,O,15000,N,Partial,Enrolled,2025/26
FIN13082,Erin,Sharma,2001-12-09,H,9250,N,Paid,Enrolled,2025/26
FIN13083,Jacob,Taylor,1999-10-29,H,9250,N,Paid,Inactive,2025/26
FIN13084,William,Campbell,1991-10-30,O,21000,N,Paid,Enrolled,2025/26
FIN13085,Reuben,Doherty,2001-04-02,O,18000,N,Paid,Inactive,2025/26
FIN13086,Reuben,Hall,1999-09-18,O,15000,Y,Partial,Inactive,2025/26
FIN13087,Bethany,Thomas,2007-10-31,O,15000,N,Paid,Enrolled,2025/26
FIN13088,Miriam,Flynn,2004-10-22,H,9250,N,Outstanding,Enrolled,2025/26
FIN13089,Connor,Brooks,2001-01-17,H,9250,Y,Outstanding,Inactive,2025/26
FIN13090,Ellis,Asante,1991-09-22,H,9250,N,Outstanding,Inactive,2025/26
FIN13091,Liam,Cheung,2000-10-31,H,9250,N,Paid,Enrolled,2025/26
FIN13092,Leon,Shah,1990-03-05,H,9250,N,Paid,Enrolled,2025/26
FIN13093,Muhammad,Ahmed,2002-01-11,H,9250,N,Paid,Enrolled,2025/26
FIN13094,Oliver,Smith,1990-04-04,H,9250,N,Outstanding,Enrolled,2025/26
FIN13095,Oscar,Reid,2004-05-26,H,9250,N,Paid,Enrolled,2025/26
FIN13096,Isobel,Morgan,1996-12-24,H,9250,N,Paid,Enrolled,2025/26
FIN13097,Harriet,Byrne,2003-09-09,H,9250,N,Paid,Enrolled,2025/26
FIN13098,Cara,Ho,1993-04-24,H,9250,N,Outstanding,Enrolled,2025/26
FIN13099,Sarah,Martin,2003-05-27,O,24000,N,Outstanding,Inactive,2025/26
FIN13100,Tariq,Ward,1994-07-30,H,9250,N,Paid,Inactive,2025/26
FIN13101,Theo,Chen,2005-11-10,H,9250,N,Paid,Deferred,2025/26
FIN13102,William,O'Brien,1993-08-27,H,9250,N,Paid,Enrolled,2025/26
FIN13103,Omar,Ibrahim,2006-11-06,H,9250,Y,Partial,Enrolled,2025/26
FIN13104,Felix,Ng,2002-07-12,H,9250,N,Paid,Inactive,2025/26
FIN13105,Leah,Bianchi,2006-01-17,O,24000,N,Paid,Enrolled,2025/26
FIN13106,Felix,Conti,2007-07-12,H,9250,N,Partial,Enrolled,2025/26
FIN13107,Isabella,Cooper,1998-03-15,H,9250,N,Paid,Enrolled,2025/26
FIN13108,William,Larsen,1990-05-22,H,9250,N,Partial,Suspended,2025/26
FIN13109,Freya,Okafor,2000-12-31,H,9250,Y,Paid,Enrolled,2025/26
FIN13110,Oscar,Price,2005-09-29,O,24000,N,Partial,Enrolled,2025/26
FIN13111,Charlotte,Owusu,1992-04-10,H,9250,N,Partial,Enrolled,2025/26
FIN13112,Owen,Evans,2003-06-18,H,9250,Y,Paid,Suspended,2025/26
FIN13113,Joel,Eriksson,1999-06-24,H,9250,N,Partial,Enrolled,2025/26
FIN13114,Ellis,Jackson,1991-11-17,H,9250,N,Partial,Enrolled,2025/26
FIN13115,Max,Okafor,1993-06-13,H,9250,Y,Outstanding,Enrolled,2025/26
FIN13116,Isabella,Abdi,2003-04-04,O,9250,N,Partial,Enrolled,2025/26
FIN13117,Marcus,Holm,1994-12-08,O,15000,N,Outstanding,Enrolled,2025/26
FIN13118,Clara,Berg,1994-08-28,O,15000,N,Paid,Enrolled,2025/26
FIN13119,Kai,Diallo,1993-02-24,O,18000,N,Paid,Suspended,2025/26
FIN13120,Leah,Esposito,1991-09-01,H,9250,N,Partial,Enrolled,2025/26
FIN13121,George,Roberts,2007-02-06,O,15000,N,Paid,Enrolled,2025/26
FIN13122,Finn,Kumar,1994-05-15,O,24000,N,Paid,Enrolled,2025/26
FIN13123,Anna,Ricci,1996-04-08,H,9250,N,Paid,Enrolled,2025/26
FIN13124,Jack,Cheung,2002-12-06,H,9250,N,Paid,Inactive,2025/26
FIN13125,Nathan,Wood,1997-12-01,O,15000,Y,Partial,Enrolled,2025/26
FIN13126,Zoe,Islam,1993-08-29,H,9250,Y,Paid,Enrolled,2025/26
FIN13127,Jack,Park,1993-01-09,O,24000,N,Paid,Enrolled,2025/26
FIN13128,Fatima,Chan,1990-12-11,O,24000,N,Paid,Enrolled,2025/26
FIN13129,Oscar,Hassan,2002-08-14,H,9250,N,Paid,Enrolled,2025/26
FIN13130,Jasmine,Warsame,2007-04-23,H,9250,Y,Paid,Enrolled,2025/26
FIN13131,Siobhan,Smith,1995-12-13,O,15000,N,Partial,Enrolled,2025/26
FIN13132,Ava,Ross,1990-12-05,H,9250,N,Partial,Inactive,2025/26
FIN13133,Pippa,Nielsen,2004-12-06,H,9250,N,Paid,Suspended,2025/26
FIN13134,Liam,Campbell,1991-03-04,O,9250,N,Paid,Enrolled,2025/26
FIN13135,Leon,Hansen,1994-10-13,O,15000,N,Paid,Enrolled,2025/26
FIN13136,Nadia,Ward,2000-09-20,O,24000,N,Outstanding,Enrolled,2025/26
FIN13137,Leon,Larsen,2005-03-02,H,9250,N,Outstanding,Enrolled,2025/26
FIN13138,Dylan,Singh,1991-08-22,H,9250,N,Outstanding,Enrolled,2025/26
FIN13139,Reuben,Berg,2000-07-26,H,9250,N,Paid,Enrolled,2025/26
FIN13140,Madeleine,Wood,2001-02-15,H,9250,N,Paid,Inactive,2025/26
FIN13141,Charlie,Brooks,1998-02-23,H,9250,N,Partial,Enrolled,2025/26
FIN13142,Cameron,Mohamed,2001-09-17,O,21000,N,Paid,Enrolled,2025/26
FIN13143,Pippa,Hansen,2002-06-19,H,9250,N,Outstanding,Enrolled,2025/26
FIN13144,Sebastian,Ho,1997-10-28,O,21000,N,Paid,Enrolled,2025/26
FIN13145,Hannah,O'Sullivan,1998-08-23,H,9250,N,Partial,Enrolled,2025/26
FIN13146,Rebecca,Hassan,1993-06-19,H,9250,N,Paid,Inactive,2025/26
FIN13147,Aisha,Fontana,2006-01-25,O,21000,N,Paid,Enrolled,2025/26
FIN13148,Finn,Costa,2000-01-26,H,9250,Y,Partial,Inactive,2025/26
FIN13149,Marcus,Yusuf,1995-09-20,H,9250,N,Paid,Enrolled,2025/26
FIN13150,Georgia,Farah,2002-02-18,O,21000,N,Paid,Enrolled,2025/26
FIN13151,Cara,Evans,1990-02-26,H,9250,N,Outstanding,Enrolled,2025/26
FIN13152,Lily,Robinson,1998-09-19,H,9250,N,Paid,Enrolled,2025/26
FIN13153,Fatima,Campbell,1998-12-17,H,9250,N,Partial,Enrolled,2025/26
FIN13154,Leila,Petersen,1992-05-20,H,9250,N,Outstanding,Enrolled,2025/26
FIN13155,Ruth,Ndiaye,1991-07-14,H,9250,N,Paid,Inactive,2025/26
FIN13156,Luke,Edwards,2005-06-27,H,9250,N,Partial,Enrolled,2025/26
FIN13157,Priya,Omar,1994-01-25,O,15000,N,Outstanding,Enrolled,2025/26
FIN13158,Rosa,Mancini,1999-04-19,O,24000,N,Paid,Suspended,2025/26
FIN13159,Freya,O'Sullivan,2007-09-12,H,9250,N,Outstanding,Enrolled,2025/26
FIN13160,Thomas,Farah,2006-08-12,H,9250,N,Paid,Enrolled,2025/26
FIN13161,Finn,Ricci,1992-12-11,O,18000,N,Paid,Inactive,2025/26
FIN13162,Callum,Larsen,2006-03-02,H,9250,N,Outstanding,Inactive,2025/26
FIN13163,Ali,Jackson,1990-09-26,O,18000,N,Paid,Enrolled,2025/26
FIN13164,Zoe,Yusuf,2004-07-28,H,9250,Y,Paid,Enrolled,2025/26
FIN13165,Felix,Ndiaye,1995-02-24,H,9250,N,Paid,Deferred,2025/26
FIN13166,Natalie,Petersen,1991-05-03,H,9250,N,Paid,Enrolled,2025/26
FIN13167,Abigail,Ng,1998-09-17,O,15000,N,Paid,Enrolled,2025/26
FIN13168,Isobel,Lewis,2003-04-11,H,9250,N,Paid,Enrolled,2025/26
FIN13169,Nadia,James,1998-04-24,O,18000,N,Paid,Enrolled,2025/26
FIN13170,Zara,Smith,1991-08-25,H,9250,Y,Paid,Enrolled,2025/26
FIN13171,Clara,Khan,1999-08-19,H,9250,N,Partial,Enrolled,2025/26
FIN13172,Joel,Sharma,1997-02-18,H,9250,N,Paid,Enrolled,2025/26
FIN13173,Daniel,Conti,2000-12-31,O,15000,N,Paid,Inactive,2025/26
FIN13174,Matthew,Davies,2005-02-10,O,21000,Y,Paid,Enrolled,2025/26
FIN13175,Cameron,Wood,1992-02-04,H,9250,N,Partial,Enrolled,2025/26
FIN13176,Harry,Park,1993-10-08,H,9250,N,Partial,Enrolled,2025/26
FIN13177,Evie,Evans,1992-06-21,H,9250,Y,Paid,Inactive,2025/26
FIN13178,Benjamin,Jama,1992-08-23,H,9250,N,Paid,Enrolled,2025/26
FIN13179,Patrick,Doherty,2002-06-08,O,18000,Y,Paid,Enrolled,2025/26
FIN13180,Hassan,Harris,1999-09-06,H,9250,Y,Paid,Deferred,2025/26
FIN13181,Jasmine,Rahman,1991-01-29,H,9250,N,Outstanding,Deferred,2025/26
FIN13182,Ruth,Andersson,2004-06-05,H,9250,N,Partial,Enrolled,2025/26
FIN13183,Georgia,Howard,1991-06-04,O,15000,N,Paid,Enrolled,2025/26
FIN13184,Max,Davies,2002-02-27,O,21000,N,Outstanding,Enrolled,2025/26
FIN13185,Freddie,Sharma,1991-11-02,H,9250,N,Partial,Enrolled,2025/26
FIN13186,Alexander,Omar,1992-09-21,H,9250,Y,Partial,Suspended,2025/26
FIN13187,Thomas,Evans,2004-12-18,O,15000,N,Outstanding,Enrolled,2025/26
FIN13188,Thomas,Patel,2006-05-16,O,15000,N,Outstanding,Enrolled,2025/26
FIN13189,Cerys,Taylor,1992-12-15,H,9250,N,Paid,Enrolled,2025/26
FIN13190,Sebastian,Ng,2004-12-26,H,9250,N,Paid,Enrolled,2025/26
FIN13191,Jessica,Andersson,2005-12-08,H,9250,N,Paid,Enrolled,2025/26
FIN13192,Kieran,Yip,2004-06-20,H,9250,N,Paid,Inactive,2025/26
FIN13193,Ruth,Brown,2007-06-30,H,9250,N,Paid,Enrolled,2025/26
FIN13194,Leila,Lam,1995-02-28,H,9250,N,Paid,Enrolled,2025/26
FIN13195,Megan,Nielsen,2005-03-29,H,9250,N,Partial,Enrolled,2025/26
FIN13196,Millie,Hussein,2003-10-14,H,9250,N,Paid,Enrolled,2025/26
FIN13197,Hugo,Hassan,2003-08-27,O,9250,N,Paid,Enrolled,2025/26
FIN13198,William,Bah,1994-12-21,O,15000,N,Paid,Suspended,2025/26
FIN13199,Toby,Thomas,1994-05-22,H,9250,N,Paid,Enrolled,2025/26
FIN13200,Sophia,Gupta,1991-05-01,O,24000,N,Partial,Enrolled,2025/26
FIN13201,Cameron,Martin,1994-01-31,H,9250,N,Outstanding,Enrolled,2025/26
FIN13202,Adam,Mahmood,1997-04-12,H,9250,N,Partial,Enrolled,2025/26
FIN13203,Rohan,Harris,1998-01-04,H,9250,N,Paid,Enrolled,2025/26
FIN13204,Noah,Ho,2003-02-03,H,9250,N,Partial,Enrolled,2025/26
FIN13205,Harriet,Clarke,2006-09-21,H,9250,N,Partial,Enrolled,2025/26
FIN13206,Layla,Doherty,2001-05-24,H,9250,N,Paid,Enrolled,2025/26
FIN13207,Reuben,Islam,2007-04-01,H,9250,Y,Paid,Enrolled,2025/26
FIN13208,Jack,Murphy,2001-02-09,H,9250,N,Paid,Enrolled,2025/26
FIN13209,Ali,Hall,2003-01-10,H,9250,N,Paid,Enrolled,2025/26
FIN13210,Sarah,Petersen,2006-03-01,O,21000,N,Partial,Enrolled,2025/26
FIN13211,Sarah,Abdi,1993-01-16,H,9250,Y,Outstanding,Inactive,2025/26
FIN13212,Harriet,Mancini,1991-05-03,H,9250,N,Paid,Enrolled,2025/26
FIN13213,Adam,Cox,1999-08-17,O,18000,N,Paid,Deferred,2025/26
FIN13214,Clara,Toure,2007-09-04,H,9250,N,Paid,Enrolled,2025/26
FIN13215,Laura,Howard,1993-05-19,H,9250,N,Outstanding,Enrolled,2025/26
FIN13216,Jessica,Diop,1994-12-17,O,18000,N,Outstanding,Enrolled,2025/26
FIN13217,Amelia,Ho,1992-07-31,O,24000,N,Partial,Enrolled,2025/26
FIN13218,Jasmine,Shaw,2007-09-26,H,9250,Y,Partial,Enrolled,2025/26
FIN13219,Dylan,Fontana,1996-05-19,H,9250,N,Paid,Enrolled,2025/26
FIN13220,Harry,Taylor,2004-11-12,H,9250,N,Paid,Enrolled,2025/26
FIN13221,Yusuf,Larsen,1997-08-24,O,15000,N,Paid,Enrolled,2025/26
FIN13222,Rohan,Ndiaye,2003-06-17,H,9250,N,Outstanding,Deferred,2025/26
FIN13223,Erin,Williams,1999-08-28,H,9250,Y,Partial,Enrolled,2025/26
FIN13224,Benjamin,Gupta,2002-06-13,H,9250,N,Paid,Enrolled,2025/26
FIN13225,Rory,Jackson,2004-10-05,H,9250,N,Paid,Inactive,2025/26
FIN13226,Samuel,Lam,2005-06-03,H,9250,Y,Paid,Enrolled,2025/26
FIN13227,Leah,Chan,2001-04-29,O,18000,N,Paid,Inactive,2025/26
FIN13228,Finn,Larsen,2005-09-22,H,9250,N,Paid,Enrolled,2025/26
FIN13229,Aoife,O'Sullivan,2003-07-30,H,9250,N,Outstanding,Enrolled,2025/26
FIN13230,Abigail,Brooks,1992-05-13,O,15000,Y,Outstanding,Enrolled,2025/26
FIN13231,Yasmin,Walsh,1990-06-15,H,9250,N,Paid,Enrolled,2025/26
FIN13232,Sebastian,Turner,2003-01-26,H,9250,N,Partial,Enrolled,2025/26
FIN13233,Anna,Hansen,2005-10-15,H,9250,N,Paid,Enrolled,2025/26
FIN13234,Jude,Hansen,1998-09-05,H,9250,N,Paid,Enrolled,2025/26
FIN13235,Joel,Kumar,2004-03-15,H,9250,N,Paid,Enrolled,2025/26
FIN13236,Owen,Andersson,1992-06-01,O,18000,N,Partial,Suspended,2025/26
FIN13237,Priya,Cooper,2002-10-20,H,9250,N,Paid,Enrolled,2025/26
FIN13238,Maya,Lewis,2007-02-09,H,9250,N,Outstanding,Enrolled,2025/26
FIN13239,Leon,Roberts,1999-01-28,O,18000,N,Partial,Enrolled,2025/26
FIN13240,Grace,Islam,2002-04-13,H,9250,N,Partial,Enrolled,2025/26
FIN13241,Millie,Yip,1991-02-01,O,24000,N,Paid,Deferred,2025/26
FIN13242,Aisha,Smith,1996-06-18,H,9250,N,Paid,Enrolled,2025/26
FIN13243,Dylan,Begum,1998-01-22,O,21000,N,Paid,Enrolled,2025/26
FIN13244,Ruth,Jama,1990-09-10,H,9250,N,Paid,Enrolled,2025/26
FIN13245,Alice,McCarthy,1997-09-17,H,9250,N,Partial,Enrolled,2025/26
FIN13246,Oscar,Lindqvist,1993-08-30,H,9250,Y,Paid,Enrolled,2025/26
FIN13247,Nadia,Wood,1991-12-31,O,15000,N,Paid,Enrolled,2025/26
FIN13248,Ibrahim,Ricci,1991-06-18,H,9250,N,Paid,Enrolled,2025/26
FIN13249,Ruth,Doherty,1993-02-28,H,9250,N,Partial,Enrolled,2025/26
FIN13250,Priya,Mohamed,2006-12-04,O,24000,N,Partial,Inactive,2025/26
FIN13251,Sophie,Hussein,1991-02-06,H,9250,N,Paid,Enrolled,2025/26
FIN13252,Kate,Ross,1994-11-14,O,18000,N,Outstanding,Enrolled,2025/26
FIN13253,Nadia,Bah,2007-10-12,H,9250,N,Paid,Inactive,2025/26
FIN13254,Sarah,Wood,1999-06-21,H,9250,N,Outstanding,Deferred,2025/26
FIN13255,Zac,Clarke,1990-02-18,H,9250,Y,Partial,Enrolled,2025/26
FIN13256,Molly,Mensah,2001-08-21,O,15000,N,Paid,Enrolled,2025/26
FIN13257,Mia,Park,1992-09-30,H,9250,N,Paid,Enrolled,2025/26
FIN13258,Pippa,Mahmood,1999-01-31,O,21000,N,Paid,Enrolled,2025/26
FIN13259,Rohan,Hussain,2007-08-19,H,9250,N,Outstanding,Enrolled,2025/26
FIN13260,Ali,White,1996-02-24,H,9250,N,Paid,Enrolled,2025/26
FIN13261,Tariq,Jones,2007-05-28,O,24000,N,Paid,Enrolled,2025/26
FIN13262,Ella,O'Brien,1992-04-25,H,9250,N,Paid,Enrolled,2025/26
FIN13263,Eleanor,Brown,2005-06-15,O,18000,N,Outstanding,Enrolled,2025/26
FIN13264,Harry,Ho,2002-06-28,H,9250,N,Partial,Enrolled,2025/26
FIN13265,Arjun,Watson,2007-03-30,H,9250,N,Paid,Enrolled,2025/26
FIN13266,Jacob,Diop,1990-04-20,H,9250,N,Paid,Enrolled,2025/26
FIN13267,Nadia,Williams,1995-09-05,H,9250,N,Partial,Enrolled,2025/26
FIN13268,Yusuf,Hughes,1995-09-21,O,24000,N,Outstanding,Inactive,2025/26
FIN13269,Jessica,Brady,2006-10-04,H,9250,N,Paid,Enrolled,2025/26
FIN13270,Ella,Thompson,2007-11-10,O,21000,N,Outstanding,Enrolled,2025/26
FIN13271,Leila,Gupta,1999-02-17,H,9250,N,Paid,Inactive,2025/26
FIN13272,Alfie,Wilson,1990-12-15,H,9250,N,Paid,Enrolled,2025/26
FIN13273,Phoebe,Nielsen,2002-02-19,H,9250,N,Partial,Enrolled,2025/26
FIN13274,Liam,Fontana,2005-09-25,H,24000,N,Partial,Enrolled,2025/26
FIN13275,Jack,Mensah,1991-09-10,H,9250,N,Paid,Enrolled,2025/26
FIN13276,Omar,Hall,2005-07-08,O,21000,N,Partial,Enrolled,2025/26
FIN13277,Tariq,Warsame,2003-09-16,H,9250,N,Partial,Enrolled,2025/26
FIN13278,Millie,Islam,2001-03-16,H,9250,N,Partial,Enrolled,2025/26
FIN13279,Megan,Ahmed,1992-04-17,H,9250,N,Paid,Inactive,2025/26
FIN13280,Laura,Berg,1995-10-04,H,9250,N,Partial,Enrolled,2025/26
FIN13281,Madeleine,Yusuf,1990-11-09,H,9250,N,Outstanding,Enrolled,2025/26
FIN13282,Patrick,Omar,2007-05-16,H,9250,N,Paid,Enrolled,2025/26
FIN13283,Rhys,Morgan,2002-05-18,H,9250,N,Paid,Suspended,2025/26
FIN13284,Dominic,Cooper,1995-04-19,H,9250,N,Paid,Enrolled,2025/26
FIN13285,Connor,Ward,1996-02-16,H,9250,N,Outstanding,Enrolled,2025/26
FIN13286,Kate,Ali,1999-07-13,H,9250,N,Paid,Enrolled,2025/26
FIN13287,Bilal,Shaw,2002-08-25,O,18000,N,Partial,Enrolled,2025/26
