lms_id,username,programme,modules_enrolled,last_login_date,account_status
s13896,adavies3455523@university.ac.uk,Data Science MSc,4,2026-04-23,Active
s13898,dng9088810@university.ac.uk,Business Management BSc,5,2026-04-27,Active
s13899,mreid3352929@university.ac.uk,Civil Engineering MEng,7,2026-04-16,Active
s13901,sdiallo3052686@university.ac.uk,Computer Science BSc,5,2026-05-01,Active
s13902,hyip2177517@university.ac.uk,History BA,8,2026-04-13,Active
s13903,amurphy2151932@university.ac.uk,Psychology (BSc),7,2026-04-18,Active
s13904,nmahmood4874965@university.ac.uk,Civil Engineering MEng,7,2026-04-08,Active
s13905,rlindqvist2061870@university.ac.uk,Psychology (BSc),8,2026-04-15,Active
s13906,bcooper5364158@university.ac.uk,Nursing BSc,6,2026-04-12,Active
s13907,mandersson6101783@university.ac.uk,Business Management BSc,5,2026-04-18,Active
s13908,oholm9828030@university.ac.uk,Mathematics BSc,5,,Inactive
s13909,nbianchi1751730@university.ac.uk,Psychology (BSc),7,2026-04-10,Active
s13910,owilliams5514691@university.ac.uk,Mathematics BSc,7,2026-04-10,Active
s13911,blarsen3808348@university.ac.uk,English Literature BA,8,2026-04-06,Active
s13912,ashah7744822@university.ac.uk,Civil Engineering MEng,8,2026-04-03,Active
s13913,hcheung4876701@university.ac.uk,English Literature BA,6,2026-03-19,Active
s13914,ayip5609314@university.ac.uk,History BA,7,2026-04-15,Active
s13915,jjones2290384@university.ac.uk,English Literature BA,5,2026-04-11,Active
s13916,aharris6067378@university.ac.uk,Mathematics BSc,8,2026-04-13,Active
s13919,jmartin3223927@university.ac.uk,English Literature BA,4,,Inactive
s13920,tbyrne2658934@university.ac.uk,History BA,5,2026-04-26,Active
s13921,meriksson2793716@university.ac.uk,Civil Engineering MEng,7,2026-04-26,Active
s13922,mbrooks5187151@university.ac.uk,MBA,8,2026-04-26,Active
s13923,olewis5565487@university.ac.uk,History BA,8,,Inactive
s13924,lyusuf9420236@university.ac.uk,Business Management BSc,4,2026-04-05,Active
s13925,ccampbell4779063@university.ac.uk,Psychology (BSc),6,2026-04-16,Active
s13926,yrichardson4940677@university.ac.uk,Computer Science BSc,5,2026-04-05,
s13927,aholm5648377@university.ac.uk,Civil Engineering MEng,8,2026-04-25,Active
s13928,akaur7426188@university.ac.uk,Mathematics BSc,6,2026-04-05,Active
s13929,cferrari2634325@university.ac.uk,Computer Science BSc,4,2026-04-06,Active
s13930,mdoherty2207609@university.ac.uk,History BA,4,,Inactive
s13931,lpatel3187235@university.ac.uk,History BA,5,2026-04-03,Active
s13932,yhassan9935662@university.ac.uk,History BA,5,2026-04-04,Active
s13934,cricci2229358@university.ac.uk,English Literature BA,8,2026-04-29,Active
s13935,dhughes7586583@university.ac.uk,Business Management BSc,8,2026-04-27,Active
s13936,obrooks6223163@university.ac.uk,Civil Engineering MEng,5,2026-04-16,
s13937,pricci9712508@university.ac.uk,Business Management BSc,5,2026-04-08,Active
s13938,nislam2264136@university.ac.uk,Civil Engineering MEng,8,2026-04-13,Active
s13939,bwhite4130641@university.ac.uk,Civil Engineering MEng,8,2026-04-28,
s13940,lkhan1034938@university.ac.uk,Psychology (BSc),8,2026-04-06,Active
s13941,ewilson1973764@university.ac.uk,History BA,4,,Inactive
s13942,ijama1006645@university.ac.uk,MBA,7,2026-04-20,Active
s13943,lahmed4246484@university.ac.uk,Nursing BSc,5,2026-04-04,Active
s13944,sbyrne4625807@university.ac.uk,Business Management BSc,4,2026-04-19,Active
s13945,vkumar4796192@university.ac.uk,Psychology (BSc),8,2026-04-18,Active
s13947,amorgan3434852@university.ac.uk,Data Science MSc,7,2026-04-27,Active
s13948,fndiaye1661754@university.ac.uk,Data Science MSc,7,2026-04-05,Active
s13949,vwilliams7792573@university.ac.uk,English Literature BA,4,2026-04-03,Active
s13950,vchan1762495@university.ac.uk,Computer Science BSc,6,2026-04-12,Active
s13951,aibrahim9882850@university.ac.uk,Data Science MSc,6,2026-04-25,Active
s13952,mchan8976182@university.ac.uk,Mathematics BSc,8,2026-04-23,
s13953,lyusuf6590270@university.ac.uk,History BA,6,2026-04-05,Active
s13954,aevans3921682@university.ac.uk,Nursing BSc,8,2026-04-12,Active
s13955,ecosta4682483@university.ac.uk,MBA,6,2026-04-24,Active
s13956,amancini4804649@university.ac.uk,History BA,4,2026-04-29,Active
s13957,mdiop2955864@university.ac.uk,Data Science MSc,7,2026-04-09,Active
s13958,pkaur6141532@university.ac.uk,Nursing BSc,5,2026-04-13,Active
s13959,flee1730599@university.ac.uk,MBA,7,2026-05-01,Active
s13960,mdavies9600205@university.ac.uk,English Literature BA,6,2026-04-18,Active
s13961,cchan3234899@university.ac.uk,English Literature BA,7,2026-04-29,Active
s13962,yricci1908216@university.ac.uk,Psychology (BSc),6,2026-04-01,Active
s13963,abyrne2287493@university.ac.uk,MBA,8,2026-04-25,Active
s13964,to'brien9509196@university.ac.uk,MBA,5,2026-03-26,Active
s13965,gkim2885146@university.ac.uk,Mathematics BSc,8,2026-04-02,Active
s13966,mdavies5728344@university.ac.uk,MBA,5,2026-04-03,Active
s13968,nclarke7773333@university.ac.uk,Mathematics BSc,8,2026-04-08,Active
s13969,fdavies7488412@university.ac.uk,MBA,8,2026-04-15,Active
s13970,hberg6446013@university.ac.uk,Business Management BSc,7,2026-04-24,Active
s13971,mromano5919473@university.ac.uk,Psychology (BSc),5,,Inactive
s13973,mdoherty9772503@university.ac.uk,Business Management BSc,7,2026-04-18,Active
s13974,teriksson2452487@university.ac.uk,Mathematics BSc,8,2026-04-25,Active
s13975,kflynn9159821@university.ac.uk,English Literature BA,7,2026-04-18,Active
s13976,nlewis7212119@university.ac.uk,Business Management BSc,6,,Inactive
s13977,iyip4668951@university.ac.uk,History BA,8,2026-04-20,Active
s13979,mricci9734488@university.ac.uk,Nursing BSc,6,2026-04-30,Active
s13980,ddiallo6409817@university.ac.uk,English Literature BA,8,2026-04-22,Active
s13981,eholm2691567@university.ac.uk,English Literature BA,6,2026-04-21,Active
s13982,randersson8120734@university.ac.uk,Civil Engineering MEng,6,2026-04-26,Active
s13983,lmohamed3943591@university.ac.uk,English Literature BA,8,2026-04-18,Active
s13984,brichardson9646318@university.ac.uk,Psychology (BSc),6,2026-04-29,Active
s13985,ihassan7388757@university.ac.uk,English Literature BA,5,2026-04-11,Active
s13986,asingh2910434@university.ac.uk,History BA,6,2026-04-15,
s13987,ajohnson6532622@university.ac.uk,English Literature BA,8,2026-04-05,Active
s13988,alewis2775796@university.ac.uk,MBA,5,2026-04-26,Active
s13989,hkhan2502257@university.ac.uk,Psychology (BSc),5,2026-04-27,Active
s13990,ilindqvist3377580@university.ac.uk,Business Management BSc,5,2026-04-01,Active
s13991,pbah3773482@university.ac.uk,Business Management BSc,7,2026-04-27,Active
s13992,librahim6869697@university.ac.uk,Data Science MSc,5,2026-04-02,Active
s13993,wjackson2705546@university.ac.uk,Computer Science BSc,7,2026-04-14,
s13994,eowusu1606118@university.ac.uk,Computer Science BSc,4,,Inactive
s13995,cross6509137@university.ac.uk,MBA,6,2026-04-02,Active
s13996,ccampbell7286285@university.ac.uk,Computer Science BSc,7,2026-04-18,Active
s13997,twalker6567281@university.ac.uk,English Literature BA,8,2026-04-25,Active
s13998,lwalker9556026@university.ac.uk,Business Management BSc,5,2026-04-17,Active
s13999,ojames9195042@university.ac.uk,English Literature BA,8,2026-04-15,Active
s14000,acheung5005084@university.ac.uk,Civil Engineering MEng,5,2026-04-22,Active
s14001,acooper4757280@university.ac.uk,Data Science MSc,8,2026-04-24,Active
s14002,nmurphy7018681@university.ac.uk,Business Management BSc,6,2026-04-14,Active
s14003,ebrooks3690768@university.ac.uk,Computer Science BSc,6,2026-04-21,Active
s14004,oo'brien9813324@university.ac.uk,Nursing BSc,4,2026-04-22,Active
s14005,oevans1113547@university.ac.uk,English Literature BA,8,2026-04-02,
s14007,dmartin5499037@university.ac.uk,Nursing BSc,4,2026-04-15,Active
s14008,kmensah7301074@university.ac.uk,History BA,8,2026-04-17,Active
s14009,pmahmood7158119@university.ac.uk,Civil Engineering MEng,6,,
s14010,rhughes8723874@university.ac.uk,Computer Science BSc,4,2026-04-19,Active
s14011,eturner7000344@university.ac.uk,English Literature BA,5,2026-04-09,Active
s14012,elarsen3567219@university.ac.uk,English Literature BA,6,2026-04-27,Active
s14014,ewood2924502@university.ac.uk,English Literature BA,7,2026-04-04,Active
s14015,kdoherty8901989@university.ac.uk,Civil Engineering MEng,6,2026-04-19,Active
s14016,jpetersen4529927@university.ac.uk,Psychology (BSc),6,2026-04-25,Active
s14018,sbrown9972476@university.ac.uk,History BA,7,,Inactive
s14019,hcox5491415@university.ac.uk,Computer Science BSc,8,2026-04-12,Active
s14020,agupta3047789@university.ac.uk,History BA,7,2026-04-22,Active
s14021,hmensah5124555@university.ac.uk,Mathematics BSc,8,2026-04-18,Active
s14022,alindqvist3032962@university.ac.uk,English Literature BA,4,2026-04-12,Active
s14024,emartin8364947@university.ac.uk,Psychology (BSc),4,2026-04-10,Active
s14025,djackson7283146@university.ac.uk,Nursing BSc,4,2026-04-05,Active
s14027,acollins3741283@university.ac.uk,Computer Science BSc,7,2026-04-29,Active
s14028,lsingh1916026@university.ac.uk,Psychology (BSc),8,2026-04-09,Active
s14030,iyusuf8262807@university.ac.uk,Business Management BSc,5,2026-04-16,Active
s14031,rpark8880645@university.ac.uk,Computer Science BSc,6,2026-04-12,Active
s14032,zberg9333697@university.ac.uk,Computer Science BSc,7,2026-04-03,Active
s14033,csmith1410726@university.ac.uk,MBA,4,2026-04-03,Active
s14034,bpark2881584@university.ac.uk,Nursing BSc,5,2026-04-30,Active
s14035,akim9771885@university.ac.uk,Civil Engineering MEng,8,2026-04-08,Active
s14036,cward2509414@university.ac.uk,Computer Science BSc,8,2026-04-12,Active
s14037,lmurray9222191@university.ac.uk,MBA,8,2026-04-12,Active
s14038,iromano9902256@university.ac.uk,English Literature BA,7,2026-04-27,Active
s14039,hcooper7229859@university.ac.uk,History BA,6,2026-04-22,Active
s14040,ocox4341411@university.ac.uk,Data Science MSc,6,2026-04-30,Active
s14041,hkim1661227@university.ac.uk,Data Science MSc,5,2026-04-22,Active
s14042,iricci1282539@university.ac.uk,Nursing BSc,4,2026-04-16,Active
s14043,ceriksson9871292@university.ac.uk,English Literature BA,4,2026-04-27,Active
s14044,mosei2265272@university.ac.uk,Computer Science BSc,4,2026-04-03,Active
s14045,owilson6083499@university.ac.uk,English Literature BA,4,2026-04-01,Active
s14046,hhassan7777891@university.ac.uk,MBA,5,2026-04-16,Active
s14047,lcheung4463644@university.ac.uk,Business Management BSc,5,,Inactive
s14048,cberg7696315@university.ac.uk,Civil Engineering MEng,8,2026-04-03,Active
s14049,shussein7282781@university.ac.uk,Mathematics BSc,7,2026-04-10,Active
s14050,cberg6647107@university.ac.uk,Civil Engineering MEng,6,2026-04-02,Active
s14051,omancini7253416@university.ac.uk,Computer Science BSc,5,2026-05-01,
s14052,zwatson1559706@university.ac.uk,English Literature BA,6,2026-04-16,Active
s14053,tfarah8795805@university.ac.uk,Civil Engineering MEng,8,2026-04-27,Active
s14054,enielsen3438991@university.ac.uk,History BA,8,2026-04-06,Active
s14055,mhussein6054920@university.ac.uk,Civil Engineering MEng,5,2026-04-28,Active
s14056,akhan7514466@university.ac.uk,MBA,4,2026-04-29,Active
s14057,bjohnson7974755@university.ac.uk,Civil Engineering MEng,7,2026-04-18,Active
s14058,pshah4594190@university.ac.uk,History BA,6,2026-04-27,Active
s14059,jfontana5180928@university.ac.uk,Mathematics BSc,6,2026-04-26,Active
s14060,jthomas9775227@university.ac.uk,Mathematics BSc,8,2026-04-07,Active
s14061,pcox4405721@university.ac.uk,History BA,6,2026-04-14,Active
s14062,iross8214661@university.ac.uk,English Literature BA,4,2026-04-16,Active
s14064,sroberts5189036@university.ac.uk,Computer Science BSc,5,,Inactive
s14065,odiallo4898369@university.ac.uk,Nursing BSc,7,2026-04-14,Active
s14066,abrady4936032@university.ac.uk,Data Science MSc,7,,Inactive
s14067,lryan6235931@university.ac.uk,English Literature BA,4,2026-04-01,Active
s14068,ybrooks5483880@university.ac.uk,Civil Engineering MEng,6,2026-04-15,Active
s14070,tprice4545510@university.ac.uk,Data Science MSc,4,2026-04-11,Active
s14071,pryan6835286@university.ac.uk,History BA,7,2026-04-25,Active
s14072,iward6113283@university.ac.uk,Psychology (BSc),4,2026-04-24,Active
s14073,pislam4293380@university.ac.uk,Business Management BSc,7,2026-04-08,Active
s14074,romar5150213@university.ac.uk,Business Management BSc,6,2026-04-24,Active
s14075,nosei5436498@university.ac.uk,Psychology (BSc),7,2026-04-17,Active
s14076,clee6124996@university.ac.uk,Computer Science BSc,4,2026-04-22,Active
s14077,emensah3528892@university.ac.uk,Psychology (BSc),8,2026-04-01,Active
s14078,tross4534707@university.ac.uk,Nursing BSc,7,,Inactive
s14079,prahman7066701@university.ac.uk,Nursing BSc,8,,Inactive
s14080,bwhite8307295@university.ac.uk,History BA,8,2026-04-22,Active
s14082,hrahman7074161@university.ac.uk,Data Science MSc,8,2026-04-10,Active
s14083,eturner8007997@university.ac.uk,Business Management BSc,4,,Inactive
s14084,dprice3713577@university.ac.uk,Business Management BSc,4,2026-04-30,Active
s14085,nshaw6701741@university.ac.uk,Psychology (BSc),6,2026-04-28,Active
s14086,eeriksson6153171@university.ac.uk,Psychology (BSc),7,2026-04-12,Active
s14087,acosta4553811@university.ac.uk,Psychology (BSc),5,2026-04-24,Active
s14088,eryan5601355@university.ac.uk,Computer Science BSc,8,2026-04-17,Active
s14089,acampbell1550220@university.ac.uk,Psychology (BSc),7,2026-04-11,Active
s14090,rwarsame1763565@university.ac.uk,Civil Engineering MEng,8,2026-04-14,Active
s14091,lsmith1094968@university.ac.uk,Data Science MSc,6,2026-04-19,Active
s14092,tmurray7527682@university.ac.uk,English Literature BA,4,2026-04-16,Active
s14093,achen9394835@university.ac.uk,English Literature BA,5,2026-04-30,Active
s14094,ajones3125278@university.ac.uk,Civil Engineering MEng,4,2026-04-24,Active
s14095,ewatson6112405@university.ac.uk,MBA,6,2026-04-27,Active
s14096,sbianchi1629560@university.ac.uk,Nursing BSc,6,2026-04-10,Active
s14097,jross6459345@university.ac.uk,English Literature BA,8,2026-04-26,Active
s14098,zroberts2513015@university.ac.uk,Computer Science BSc,4,2026-04-18,Active
s14101,nhoward4017649@university.ac.uk,Computer Science BSc,4,2026-04-01,Active
s14102,dwilliams6747522@university.ac.uk,Business Management BSc,5,2026-04-21,Active
s14103,rwhite9469174@university.ac.uk,English Literature BA,7,2026-04-18,Active
s14104,creid2301649@university.ac.uk,Nursing BSc,6,,Inactive
s14105,wlee1824229@university.ac.uk,Psychology (BSc),8,2026-04-04,Active
s14106,rasante8898530@university.ac.uk,Psychology (BSc),5,2026-04-10,Active
s14107,ko'brien1920144@university.ac.uk,Data Science MSc,4,2026-04-04,Active
s14108,ribrahim7811486@university.ac.uk,Nursing BSc,8,2026-04-06,Active
s14109,nsharma3203722@university.ac.uk,Business Management BSc,6,2026-04-29,Active
s14110,psmith8567427@university.ac.uk,History BA,6,2026-04-28,Active
s14111,aali6483612@university.ac.uk,English Literature BA,7,2026-04-05,Active
s14112,hibrahim4134223@university.ac.uk,Data Science MSc,4,2026-04-26,Active
s14113,eross5656531@university.ac.uk,Nursing BSc,6,2026-03-06,Active
s14114,alam5233030@university.ac.uk,Mathematics BSc,8,2026-04-17,Active
s14115,imahmood1519860@university.ac.uk,Computer Science BSc,8,2026-04-22,Active
s14116,cevans1028792@university.ac.uk,Business Management BSc,8,2026-05-01,Active
s14117,cjames9168664@university.ac.uk,Nursing BSc,4,2026-04-19,Active
s14118,awarsame9208205@university.ac.uk,English Literature BA,4,2026-04-29,Active
s14119,casante2712013@university.ac.uk,Computer Science BSc,6,2026-04-21,Active
s14120,jevans3633109@university.ac.uk,Nursing BSc,7,,Inactive
s14122,chughes2298392@university.ac.uk,Data Science MSc,7,2026-03-17,Active
s14123,ndavies7259165@university.ac.uk,Nursing BSc,7,2026-04-12,Active
s14124,jhussain4369660@university.ac.uk,Civil Engineering MEng,5,2026-04-23,Active
s14125,ahussain5790977@university.ac.uk,Computer Science BSc,4,2026-04-17,Active
s14126,ahughes3658162@university.ac.uk,Computer Science BSc,4,2026-04-11,Active
s14127,mkaur2487543@university.ac.uk,Computer Science BSc,6,,Inactive
s14128,jtoure6583672@university.ac.uk,History BA,8,2026-04-29,Active
s14129,ajones2281519@university.ac.uk,Nursing BSc,4,2026-04-15,Active
s14130,greid8091168@university.ac.uk,Civil Engineering MEng,7,,Inactive
s14132,cwhite4095282@university.ac.uk,Mathematics BSc,5,2026-04-20,Active
s14133,ngreco5751656@university.ac.uk,Mathematics BSc,8,2026-04-14,Active
s14134,mho5975554@university.ac.uk,Civil Engineering MEng,8,2026-04-10,Active
s14135,pmohamed7773927@university.ac.uk,Psychology (BSc),5,2026-04-17,Active
s14136,ahansen3363591@university.ac.uk,Business Management BSc,5,2026-04-09,Active
s14137,alewis7554313@university.ac.uk,History BA,4,2026-04-07,Active
s14138,ehansen3372761@university.ac.uk,Civil Engineering MEng,5,2026-04-16,Active
s14139,anielsen9378419@university.ac.uk,English Literature BA,6,2026-04-20,Active
s14140,jbegum9076067@university.ac.uk,Data Science MSc,8,2026-04-25,Active
s14141,mward5581599@university.ac.uk,Data Science MSc,8,2026-04-23,Active
s14142,sdiop5706641@university.ac.uk,MBA,7,,Inactive
s14143,ljones5130718@university.ac.uk,Mathematics BSc,4,2026-04-07,Active
s14144,dbrady6865227@university.ac.uk,Computer Science BSc,7,2026-04-19,Active
s14145,iyip1007896@university.ac.uk,English Literature BA,4,2026-04-07,Active
s14146,lmccarthy2964156@university.ac.uk,Business Management BSc,4,2026-04-12,Active
s14147,jthompson3928084@university.ac.uk,Psychology (BSc),4,2026-04-02,
s14148,ljones8129814@university.ac.uk,Business Management BSc,6,2026-04-03,Active
s14149,zhassan2712637@university.ac.uk,Mathematics BSc,5,2026-04-17,Active
s14150,mali2053141@university.ac.uk,Computer Science BSc,5,2026-04-05,Active
s14151,rmccarthy2471053@university.ac.uk,Psychology (BSc),6,2026-04-17,Active
s14152,zdavies1254039@university.ac.uk,Civil Engineering MEng,7,2026-04-09,
s14154,athompson8242893@university.ac.uk,Psychology (BSc),4,2026-04-07,Active
s14155,cclarke9739697@university.ac.uk,Mathematics BSc,6,2026-04-04,Active
s14156,nwilson1484792@university.ac.uk,Business Management BSc,7,2026-04-22,Active
s14157,jowusu8005201@university.ac.uk,Data Science MSc,5,2026-04-29,Active
s14158,nesposito8692503@university.ac.uk,Business Management BSc,8,2026-04-28,Active
s14159,ehughes4610135@university.ac.uk,Business Management BSc,4,2026-04-22,Active
s14160,mnielsen3996845@university.ac.uk,Business Management BSc,4,2026-04-25,Active
s14161,mtaylor9856751@university.ac.uk,MBA,4,2026-04-17,Active
s14162,ljackson2092353@university.ac.uk,Mathematics BSc,5,2026-04-07,Active
s14163,rmurray4349385@university.ac.uk,English Literature BA,4,2026-04-23,Active
